54926	54395	57229	54860	55263	55957	57536	60741	61947	61800	60269	59340	58274	56089	58182	57775	61501	61527	60886	60548	58975	54354	50755	47631	43468	41207	35062	30291	19195	14628	12970	14232	14421	20595	20441	21844	19763	18039	15050	13810	12995	10686	9380	6069	4791	3666	3530	4933	4820	5851	7753	8090	11585	13613	15595	18900	19806	20138	19604	18331	18114	12229	8189	6692	6485	5047	4209	4617	7639	10209	9776	13238	21406	29606	39522	48070	53688	57698	58756	60599	59767	60967	60482	62182	61515	62193	62003	60586	62233	64318	64372	64847	65093	64487	63792	63984	65012	65277	65466	65504	65435	65350	65445	65444	65247	65337	65455	65232	65400	65478	65480	65390	65151	64688	62841	61230	63081	64011	63613	63237	60097	51062	35133	22587	19611	16138	13659	11794	12636	10087	13102	16375	14805	18647	20579	21826	21886	14374	15652	19544	18561	20754	17345	12869	11484	11036	12359	12093	13883	9424	7531	7235	10070	9415	12442	9995	8527	6736	6087	7767	6929	6459	9249	9738	9636	13106	16964	19699	24154	28912	31309	38820	44198	48729	52896	57730	60782	62684	62795	63469	62204	62675	61934	62270	63358	62649	63448	62979
55572	56290	57293	57561	58589	58020	58640	61003	62067	62530	61413	60571	58376	58624	58762	60458	62303	62556	61873	61214	59670	55842	52841	47230	42736	42583	35632	27476	20348	16127	13470	12680	16501	18477	20425	24730	23078	17578	15589	15823	15989	12751	10156	8421	5501	3311	4081	4471	6545	7117	9000	10494	13567	16091	14680	20137	19960	18060	22509	16691	17605	13184	10574	8537	5586	3535	4807	5431	8502	8127	10878	14348	22816	29566	37621	45909	53802	59050	60334	59904	58990	60602	61506	61163	61773	62395	62909	61693	63465	63812	64658	65214	65070	64725	63705	63999	64052	65035	65446	65251	65291	65368	65358	65311	65366	65267	65323	65434	65460	65359	65231	65350	65250	64197	63433	62605	62232	64030	64410	63333	59438	51024	39536	27939	19996	15613	13671	12278	13680	10644	12048	12902	13578	19330	20994	23194	18773	19411	18153	20093	19792	20843	18787	12417	9373	8099	12445	13469	13828	10234	8084	7192	9101	8582	9394	7961	8410	7169	6154	7087	6006	8383	7756	7727	10931	11047	15105	19944	24282	28626	32182	36755	37846	46637	52127	55512	59175	61931	62728	63157	63422	63249	62348	63469	62968	63043	63101	62740
50386	52969	53438	55438	53966	54992	57635	59729	60687	61399	59230	58672	56178	54348	56176	58312	60263	61056	61925	58518	56631	52233	52608	48548	42522	43774	33507	29139	20684	16184	15065	10030	13399	15575	18327	19252	19470	15258	14028	14079	13202	10278	8321	5681	4305	3214	2955	3653	4883	7474	8313	9176	11827	14074	14676	16335	16535	18048	19361	19547	17008	13505	9805	8028	6995	6041	4406	6219	8300	9664	10111	13468	19739	27787	36868	46168	51734	58320	57709	60092	61087	62045	60745	60668	61345	62270	61157	61967	62533	63804	64696	65014	65055	64618	64314	64343	64898	65334	65191	65452	65332	65447	65461	65339	65030	65338	65396	65305	65201	65267	65168	65263	65162	64006	62004	62403	62927	64415	64847	63474	58585	54122	41273	27461	22246	18385	15276	15634	11281	10931	12477	14433	17148	18553	20139	23012	18290	15383	17740	19518	19393	18619	17419	12457	8376	10524	10083	11013	11803	13105	8039	7748	8871	10553	10357	10828	7941	7148	7712	7646	8902	10490	10220	10856	8882	12264	14072	19387	26985	29493	34729	38335	39086	44329	50640	56739	59573	61406	62964	62512	62841	63502	61609	62411	63141	62492	62640	62862
52136	52715	53230	53797	53685	55608	57129	59592	60196	61767	60746	58640	57764	54263	54435	57738	60696	61466	60210	58903	57390	52291	50384	47130	45557	39324	32114	27685	22487	15345	10793	13009	15613	16295	15929	16735	13988	14313	15465	14435	13943	11991	9103	7219	5432	3512	3044	3808	5685	6164	9536	10884	13697	16794	18325	17081	20240	18760	17993	17307	16592	11715	9809	5141	4446	4727	3995	6449	6675	7908	10156	12855	20935	29739	39739	45676	53744	57549	58849	59851	58532	60649	62421	62415	61529	62089	62681	61884	61779	64145	64765	64941	64781	64447	63537	63512	64345	65078	65033	65228	65333	65322	65435	65433	65434	65258	65258	65218	65413	65408	65329	65388	64489	64252	62848	63340	64309	64485	64461	63258	58994	51462	41577	30628	20888	17669	15792	13585	10725	9862	9679	15910	18293	18946	20471	23383	20081	17131	15988	18486	21845	21087	14038	11990	10560	9798	10774	12938	10916	10949	9469	9489	9728	10393	10624	9638	8150	7901	8119	7757	8860	9852	9304	8964	10296	12076	13260	18201	25282	29559	33302	36968	42305	46393	49122	56666	59557	62789	63505	63546	63390	63099	63448	62807	62886	62317	63504	61838
53822	56507	55692	56510	57695	60176	58433	62159	62296	62723	62309	61189	59094	55847	56391	58428	61882	63112	61154	61281	56587	55307	48757	48836	42404	36098	27730	21304	18807	14877	13540	13426	15447	15155	17178	17619	17397	14541	15231	14940	15502	11396	11688	7605	4812	4396	3443	5715	5989	8750	10345	12411	15349	18942	17074	18565	20098	18746	19932	20656	15839	12111	8727	5724	4571	4964	5948	6009	7120	11924	13231	14089	21831	26670	40785	47108	53397	56792	59317	61705	59992	60646	61572	60774	62475	61815	62531	61608	62587	64231	64955	64322	63916	64772	63608	63833	64688	65306	65280	65379	65229	65305	65185	65393	65318	65445	65386	65380	65433	65414	65310	65111	64233	63537	62831	63541	63793	64588	64282	62411	57973	50649	40942	32080	23985	18451	15329	12542	10733	9474	11307	14813	16013	20103	22002	21802	19458	18303	15380	18523	21925	19364	14161	11294	9663	10546	12258	10453	10965	8466	8814	7541	8466	8813	9572	10130	7235	8058	6783	8710	9605	9794	8557	8322	10222	12482	15312	19140	24750	30158	34524	35528	41101	47951	50990	56974	59499	62704	63850	63577	62299	62869	63279	64299	63716	63243	62131	62081
52054	53804	50147	54097	53917	55973	59205	61923	61954	61501	61693	60458	55253	53002	53624	56052	59760	62440	59689	56225	53432	51068	47240	43543	38785	33999	26402	21265	16289	15002	12256	13016	14751	17181	13573	14204	11591	13088	13369	12304	13018	10710	7535	7978	5357	2331	3312	3942	5481	6011	8843	13651	15089	14531	17874	19395	19849	20376	19667	17337	15946	10538	8240	5600	4271	4808	4253	6646	8497	8004	11166	14598	23947	29790	38607	47683	55299	58716	57770	59729	60558	59311	62369	61047	60770	61276	60828	61789	62522	64427	65083	64885	65152	63434	62592	63517	64489	64955	65340	65440	65310	65239	65077	65250	65338	65173	65397	65414	65504	65418	65307	65140	65082	63816	64311	62647	64240	64969	63943	63464	61078	53444	44535	31481	27557	20841	15428	14774	12558	8868	11524	14300	15677	20406	23986	22664	16065	16619	16837	23596	22960	21752	15036	8635	8660	8783	10821	9590	9481	9813	10695	8199	9803	10773	12536	10856	8754	6477	7400	7676	10209	10021	9759	9422	9396	10492	13908	20625	26076	29905	32262	38610	40493	45081	50979	55667	60130	62285	63495	63134	63335	63717	63134	62687	62810	62674	62648	62401
53169	51280	52960	51708	52697	54192	55240	60032	62280	61867	62113	60674	54514	52214	49889	56084	59202	59608	60298	56051	52137	47544	47112	44373	40471	33175	26283	20798	15740	11504	9678	14301	15660	14240	13494	11982	12950	10630	12040	11369	11753	13208	10736	8262	5283	4137	2774	3724	5606	5460	8579	10161	15281	15492	18055	20630	20240	21322	18821	21311	16957	12195	7401	6634	4409	3804	4034	5367	6356	10561	12285	14911	22514	30911	40363	46868	52821	58078	58882	58779	60762	60549	60675	61745	60372	61201	61820	60980	62712	65017	64933	65054	65263	63883	64418	63826	64707	64864	65343	65369	65235	65220	65368	65316	65324	65419	65287	65329	65406	65438	65461	65276	64763	63685	63361	63263	63519	64082	63720	63896	61585	55301	46052	35365	27302	19459	16262	15804	11728	10535	12862	15955	16603	21507	18668	20179	17811	17039	19936	22725	24570	21179	17741	10842	8283	7556	10296	10553	11201	8273	8260	9483	11276	12891	10892	9723	7504	7476	8896	10180	9265	8634	11791	9387	9316	11103	15297	17580	24565	27987	31730	36865	42284	47168	52664	55940	60877	62277	63804	62387	63207	63549	63268	62187	63138	63311	61990	63177
53988	56672	56141	54864	56167	57539	59717	61161	63220	63595	63016	61937	58022	54290	56495	59644	61667	62840	61532	58461	53625	48873	43770	41146	39123	34032	24418	18294	13724	10019	12064	14796	17986	17843	15762	15096	12978	13789	13460	14492	12892	12376	9094	8631	6562	4961	3272	4878	5201	7982	8948	13683	14959	15321	19687	20799	21703	22867	22804	20867	17207	12817	10008	6847	6215	5797	4982	6660	9048	8860	10741	14769	20785	30891	38174	48135	53575	58233	59890	60736	61044	61307	61538	62390	61765	62122	61512	60889	61696	63606	64632	64414	65028	64045	63951	63729	64714	64922	65463	65486	65471	65317	65413	65205	65300	65497	65463	65408	65504	65272	65413	65383	64709	64410	63162	63276	63455	64570	63519	62992	60107	53584	43845	34940	24389	19597	16963	13348	13592	11159	14225	16187	21139	18171	19574	21599	17521	17407	20745	25898	26717	19774	17501	9721	10789	8060	10531	11822	12340	9335	8905	8373	11646	12144	10381	9224	8966	6545	4988	6729	8528	9269	10284	7889	8881	11734	15254	19685	23343	27657	33708	35578	42026	46735	52007	57148	61141	62642	62151	64502	62976	62863	61958	62838	63074	63209	61723	62644
52086	55097	53059	55741	55508	56683	58578	60214	62935	62606	63236	60491	56128	52428	52004	55450	59450	60248	59608	56097	53080	45355	39814	38790	36152	35425	26475	18941	13269	8458	10473	12115	14565	16369	16577	13844	11829	10437	12697	12290	10680	9355	8385	9647	5891	4454	3576	2895	6338	7424	9761	12335	19910	19730	19533	21027	25370	23643	22022	18589	17953	12951	8407	6634	4561	4972	4305	6146	8584	9846	11179	16512	21873	31648	41335	47261	54782	57474	59777	61302	59944	61261	60496	61418	60667	60798	60914	61327	62294	64056	64736	64915	64856	64088	63318	64779	64386	65227	65349	65398	65209	65272	65351	65497	65132	65131	65337	65504	65296	65359	65342	65225	64513	64020	62738	63130	64206	64686	64212	62858	60019	52610	44587	38495	27495	19625	17682	14248	13476	12298	13244	18386	21640	20795	19293	16966	13610	17084	23212	24916	26213	21416	18345	10471	9300	8268	8836	10992	9722	8908	8831	9258	9508	11704	11984	9346	6179	7434	7284	8102	8999	10340	9096	10649	10710	13213	16610	20418	25556	32782	33294	36410	43169	49243	51442	56840	60774	61046	62678	63424	63540	62452	62465	62456	62061	63047	63936	62849
50649	52138	52046	52126	53316	53344	56564	60362	60756	61327	61013	58333	52351	50629	53002	53272	57677	58376	59370	54634	49209	43279	39130	34502	35393	29648	27955	18303	12966	10299	10245	12501	15464	17726	14783	12817	12440	10583	10018	11072	10260	9206	8017	7661	5203	2789	3784	3803	4081	6389	11308	13336	14362	17316	16787	22103	20972	19604	18552	18293	17857	14262	7525	4816	6351	4982	4459	5419	10252	9247	10785	13530	23980	31818	39716	49100	53821	57690	59303	59064	59550	59437	61164	60975	61121	62653	62310	60578	63065	64352	65095	65062	64576	64106	63067	64385	64520	65425	65348	65475	65361	65260	65239	65293	65385	65016	65451	65398	65304	65457	65359	65275	64923	63916	64100	63166	64390	63851	63765	63053	59130	57600	46544	40911	29700	23206	17206	13538	12614	11139	14185	17673	19998	20746	18098	17502	12904	17782	20558	25465	24094	21416	16918	10155	8844	8398	9689	10001	9773	7417	9440	9305	10347	11061	10317	10152	6327	8274	6539	8742	8097	10825	8926	9277	12868	14872	14663	20755	24153	30719	33964	37935	42849	46881	53446	59502	60353	62335	63074	63881	62414	62845	62791	63030	63085	63056	63032	63561
54056	53274	54669	54165	56036	57038	57960	60959	61240	62767	61379	58982	55120	54961	55997	58352	60651	59247	59428	54481	48730	42733	39122	35164	33591	31640	23486	17073	13078	10679	9353	13331	16516	18864	17673	16063	12849	15306	12127	10840	11639	10074	7639	7486	4103	3563	3829	3608	5412	7453	12084	14342	14322	19439	21861	21245	24524	22131	21050	18488	14862	12779	11372	5811	6008	4314	3706	6661	6039	8246	10878	16531	23070	33140	41689	49750	55353	59210	60202	60304	61420	61177	61095	61347	61325	61902	61508	62156	62404	64421	64519	65290	64778	64840	63701	64204	64693	65166	65476	65140	65268	65101	65376	65306	65217	65504	65264	65449	65348	65407	64728	64854	64880	64351	63323	64445	64102	64818	64354	62947	59881	53352	47089	37587	29797	21958	15394	12636	10826	10800	14412	20116	24333	17017	15152	15231	13973	14779	20708	23341	25502	21862	13861	10682	10444	8983	9657	9880	10181	8978	9015	9870	10107	7990	10527	8307	5303	6215	5711	8745	6864	7959	8381	9907	9752	12942	16013	20662	23257	30198	32526	40718	40775	48538	54171	57335	60626	63388	63240	64377	63566	63181	62876	63427	63198	62875	63880	62162
50211	52723	57361	55791	56884	55789	59526	61025	61364	61617	59536	57145	53796	53124	53915	57717	59403	60060	58256	55913	50611	41775	39016	32957	33369	29093	26367	20415	12890	10597	10930	9825	16620	20245	19161	13820	13409	12157	11896	11891	10859	11808	8601	7187	5503	4534	4023	3843	4668	9025	12116	15376	15680	18846	21973	19548	23719	21656	22754	19484	15516	13863	10336	7075	5428	4888	4014	5283	8795	8953	9791	17582	23366	33269	41783	49558	53285	58529	59958	58568	60879	60111	61256	61533	61135	61094	63114	60969	62329	64409	64243	65013	65137	64047	63244	64081	64590	65080	65323	65451	65394	65253	65469	64995	65351	65399	65241	65302	65108	65355	65298	65310	64536	63562	63953	62295	64352	63943	64282	63487	59724	52928	46323	40770	30819	23739	17975	15193	11871	13519	13898	20266	20644	18175	14864	14399	15930	17499	19061	23841	25833	20091	16490	13821	9665	8576	9987	9652	9153	7251	7567	7986	7983	9483	9666	7706	8152	6823	7809	7545	7550	10487	10314	9840	10346	12083	16105	20644	23918	29935	35696	36893	43081	48084	53732	57034	59748	63185	63434	63505	62947	62776	62108	63216	63565	63012	63193	62885
48264	51236	51539	52041	54952	55915	57372	60528	60289	60661	59654	54253	50245	48772	49932	54406	59098	59321	59102	55376	50987	42526	38178	35167	33969	28645	26212	21587	16522	13460	11565	11816	16843	16469	16762	14683	11121	12424	11101	12388	10429	8418	8850	4854	4570	2983	3056	3918	5616	6929	11163	14708	16499	16816	19170	22499	22521	25156	20549	20625	17627	12959	10392	8015	7347	5780	4421	6196	9033	10610	10478	16573	23202	33221	41716	47671	54652	56907	58860	59175	59647	60358	60106	61132	62607	62132	61340	61617	62715	63466	64658	65142	64611	63711	64081	64317	65006	65082	65002	65416	65504	65342	65369	65075	65374	65033	65358	65259	65333	65504	65128	65393	65348	63775	63282	62178	63705	64327	64509	62975	59293	54564	46813	39149	32625	26456	21072	14426	12548	11621	16573	19914	23579	20897	16334	16736	14889	18926	20691	23253	23950	19749	16076	13959	13930	11749	9122	9438	9713	7327	7200	7845	7580	9175	9158	10193	6065	6746	6378	7645	7746	9138	7999	9354	10984	10444	17347	20308	23994	29101	33649	36577	44327	48489	51037	57777	60764	62675	63307	62819	63208	63436	63154	62910	63345	64232	63985	62402
49165	52542	53590	55173	56948	56365	58909	60466	61428	61951	58574	55043	52621	50025	55257	57709	60631	62203	60303	58148	52057	45041	41497	35918	34264	29833	26361	19859	15479	9942	10352	13922	16257	17705	18730	14720	11461	12447	14541	12229	13372	8805	6844	4041	4179	3656	3878	5461	6542	8877	12722	16693	16414	18702	19196	22007	24526	25134	23402	20737	18168	13563	10304	7561	8010	7454	4178	6507	8145	10409	14284	17614	22487	34370	37728	46088	54277	57992	59704	59407	60412	60867	61117	60927	61974	62293	61838	61460	62955	63714	65265	64807	64404	64206	63906	63447	64767	65168	65349	65314	65374	65333	65237	65332	65218	65368	65383	65344	65417	65363	65464	65381	65278	64467	63614	63274	63767	64123	63254	61205	58665	53641	45212	40702	34858	25246	21086	15784	11724	10661	14264	21034	21836	19990	16022	18944	18711	22490	21720	24488	22021	20284	16599	13829	12709	10467	9264	10568	8492	8763	8885	8610	8543	10740	10473	10411	6191	4594	5667	6917	8653	8699	9391	7675	10534	11654	16178	18950	24736	28129	31359	36451	43852	48392	53781	56685	62497	61648	63805	63258	63111	63752	63410	63040	63092	64020	63972	62575
54221	54520	55999	54864	55082	58271	59965	61269	61598	60103	59025	56090	53357	53003	56339	58776	62066	62044	61339	57734	50758	45351	41218	36371	33089	30032	24460	20623	13140	12772	14458	16962	18454	20199	15877	16115	10711	12107	13687	16349	12719	10077	6655	4251	4117	3616	3105	4979	5290	7516	12602	16766	20647	19852	20707	21718	23305	23425	23362	19942	17665	12616	10893	6582	6961	5012	7155	7120	7810	9245	14516	19245	25055	34580	43565	47172	54657	57635	60525	60603	58336	59668	61045	61439	62062	61383	62171	61070	62604	63666	64764	64931	64101	64458	64367	63374	64733	65386	65438	65445	65454	65262	65154	65420	65379	65444	65315	65405	65434	65484	65450	65376	65186	64058	63871	64060	64379	64356	63510	60743	57118	52449	42060	39784	33615	26549	22903	16433	12825	11557	14679	20804	21195	19807	19406	19417	18645	22997	23084	21645	21390	19484	17616	15614	12328	11738	10010	9176	9769	10196	8670	7219	8726	11300	12078	10088	6480	4881	4808	5881	9348	9099	9498	11024	12144	13426	18418	21332	24578	29930	32663	39050	42753	47571	53573	60064	61452	62937	63252	63944	63421	62681	62555	63163	63916	64013	63813	62552
50343	52048	53675	52332	54129	57266	58417	59910	59183	58272	55360	52474	47298	49654	53818	58140	60181	59467	60341	57669	52461	47231	43947	39907	35835	30474	26191	17919	14129	12465	12329	15681	19335	16494	13521	10163	8302	10409	11775	15178	10886	7767	5270	4276	4700	3831	4025	3390	4391	7467	11617	17268	19290	18106	21963	21620	24364	22058	23566	20404	17404	15720	10827	8132	7007	7077	5937	10709	9308	10632	13706	18343	26124	32729	41485	46506	54270	59445	58812	60045	60284	59993	60407	61294	62045	60569	61479	62186	62384	64078	65345	65067	64724	64254	63704	63543	64855	65367	65366	65339	65465	65381	65257	65409	65504	65371	65414	65469	65323	65388	65229	65323	65059	64664	64277	63576	63716	63202	62662	59755	57666	51813	45204	37075	30701	25868	20817	19205	14314	13183	14252	19484	20430	18062	21156	21958	22853	22736	23867	19781	21967	23206	17972	14706	13502	11052	11437	13161	11650	8606	9195	10862	11427	12535	10382	9042	7061	6492	7140	9038	9575	8744	10877	9497	9525	12687	18050	19766	26752	29501	37329	36917	41879	48134	53354	58285	60886	63114	64108	63577	64347	63796	63949	63193	63786	63701	63227	63300
51990	52524	54011	54499	55648	58300	60503	61003	60665	60083	57989	54730	53641	53049	53424	58449	60607	61171	59595	59551	54941	49175	45543	39780	36898	32939	27856	18526	15221	12289	17124	17161	20270	15917	15912	12048	10298	10056	14805	16223	10978	8707	6668	3730	4694	4364	3689	4393	6776	6779	12264	14267	19177	23486	22451	23330	22255	21215	22639	21049	19933	14918	11202	9849	6284	6251	6526	7772	9693	10732	13320	17887	25965	31407	40220	47192	53070	57471	60094	59851	59777	59223	61517	60233	60502	60055	62199	60250	62324	62863	64320	65141	64951	64506	63074	63933	64617	64755	65300	65169	65365	65344	65231	65218	65389	65469	65328	65420	65217	65476	65460	65346	65002	65105	64470	64133	63910	64238	62982	61357	58726	52238	48042	37659	33156	25484	21992	19688	16782	12885	13969	17837	23833	18931	20711	24628	25290	24163	24839	21939	22758	21621	15369	17705	13961	13273	11748	9480	12601	13426	10644	9322	10337	10198	11559	10707	8318	5551	7293	7873	9126	9130	10239	9999	12073	11729	14680	19122	26194	27750	32342	36683	40193	49265	52320	57874	62161	63444	64033	62899	64328	62930	64016	63500	63989	63879	63730	63406
53731	55994	56983	56507	60634	60010	61095	60526	61788	59636	58966	57367	53127	54743	55280	57593	61832	61869	61661	60425	55297	52071	47459	43142	36860	31575	28245	23480	16126	13883	13213	17096	17666	17808	14174	11265	10532	11939	12774	15753	15013	8450	6635	5264	4709	3646	3960	3982	4284	6381	12658	19409	19070	23684	22273	22729	24686	23897	22177	21775	18751	14847	10683	8387	7950	6430	6985	7223	9820	11506	11197	16985	23597	32177	41615	46994	54076	56608	59074	60054	60229	59327	60098	61295	60153	60749	60927	60843	61425	63475	64471	64938	64568	64636	63408	63920	64223	65423	65347	65256	65373	65419	65303	65282	64708	65263	65397	65496	65504	65379	65435	65386	65157	64248	64756	63904	64336	63624	61864	59154	57482	52553	52715	41321	33324	26935	24625	20521	15826	12138	10971	18689	19259	23066	21727	26729	27199	24226	21577	20785	19425	22880	19913	19052	14935	11839	10765	10916	10537	10856	8540	9241	7999	9186	12550	9518	7251	6840	7970	7475	7776	9987	10807	9558	11763	12837	17701	20134	23650	30217	30454	36596	42165	47803	54601	59439	62108	63010	63226	65032	63749	64331	63893	63402	63401	64175	63717	62600
52363	53189	54146	55801	59859	57292	60005	57978	57241	59888	56618	53595	52327	51618	52426	56915	59006	60447	59279	57241	53313	50613	45079	42713	38139	32848	27510	24883	17076	13452	12583	13982	15981	11675	9636	6913	8981	9074	14152	13294	11168	8630	3703	3854	4888	4270	3016	2909	4151	5456	7256	15221	18893	21549	21050	24261	21746	22975	21530	21019	18209	13636	11180	9121	7035	8532	9053	9028	9717	10732	11688	18690	25209	33885	43207	48319	54437	58986	58675	59616	58665	60693	60510	59997	60921	61178	60763	61393	62432	63716	64816	65344	65214	64356	63726	63941	64799	65435	65463	65504	65504	65332	65501	65444	65411	65114	65192	65423	65442	65433	65412	65453	65218	65147	64480	64491	64191	63359	63032	58506	56805	53325	48531	44874	34964	24029	22714	18412	18439	15677	14983	16468	21586	25491	27054	29985	28751	24744	21506	21420	21553	20384	18286	16551	15673	10149	10547	10148	12107	10554	9988	8170	10760	14971	10543	11211	7805	7787	9860	8245	8711	10204	12006	13831	15004	17696	17362	22008	32144	30564	33391	40087	43358	46442	53445	59873	63313	63894	63752	64155	63384	63804	63382	63686	64019	63171	63259	63433
54664	54037	55688	58095	59507	59844	59368	61201	60085	60703	58142	57038	52784	53953	55554	60124	60311	59627	60603	57100	54566	52345	44202	43279	38496	33887	26407	24180	18629	13957	13156	11399	12888	11295	10571	7584	7334	10015	13132	18095	12077	9904	6204	4757	6316	4582	4495	4271	5567	7855	11061	16845	21636	22478	22152	25259	24427	26624	22841	21697	18589	16884	12174	9160	7877	8099	8415	9216	11202	12686	11329	15771	24718	31194	39249	48641	53975	59283	60365	58511	59202	59635	61224	59158	60708	60554	61980	62155	61363	64374	64732	65408	64691	64345	63878	63903	65017	65248	65196	65504	65389	65375	65430	65122	65353	65203	65481	65441	65504	65366	65249	65329	65396	65039	64263	64363	65173	63864	61402	58544	56154	52669	50255	44773	35502	28808	20439	18495	18695	14988	16579	18708	22583	21576	23916	30741	28110	22537	22748	22772	22962	22434	21437	19181	15751	11627	11574	11020	13460	10779	8688	8030	7902	10400	10997	9446	8975	7296	6905	7707	9414	11039	12207	11743	13046	14978	19062	22374	25298	28071	29977	36322	43542	49263	56511	61368	62652	64715	65028	64793	64425	63979	63924	63466	64120	63472	63292	62881
55891	55618	57438	58107	60579	60125	61136	61594	61819	60291	58546	56906	55391	55379	56547	59739	61093	61852	59965	59580	53099	50791	45874	42392	37859	30755	28132	23866	15169	11240	11690	12383	15969	9860	7332	7365	10352	10964	13961	16067	12884	8967	7129	6182	4740	4658	4061	4224	5136	7937	12594	17332	22220	24274	24003	25831	23367	23826	23425	23853	21620	16056	7996	9252	10507	5837	6785	9087	10064	11156	13072	17228	25276	35672	43186	50776	54577	59711	58663	59746	60196	59703	60678	59524	61539	60246	61176	61088	62551	63846	64714	65382	64539	64184	63302	63860	64690	65156	65343	65483	65330	65432	65047	65374	65357	65456	65493	65378	65475	65494	65491	65359	65292	65226	64381	64593	64626	63795	62245	59782	59182	55247	51566	43508	37266	26980	21912	16724	15558	15449	16728	22332	21642	21250	25144	28103	27123	22058	22457	19622	23501	21186	18045	15994	13921	14705	11318	11470	10255	10976	10102	9023	8841	11718	7489	9550	7774	6266	7656	9750	8602	10554	10982	11138	14988	15933	19790	25196	27054	30124	33664	40156	43829	50023	55203	60201	62753	64925	64626	64515	63808	64903	64244	63696	63484	63463	62774	63215
51006	53626	53527	56092	57153	59679	59304	60042	59384	58671	57724	55609	53214	52512	53387	56937	58938	58616	59641	57185	52943	49115	43063	41017	36339	36400	27016	24821	17370	11156	11664	11345	11933	8960	6545	8077	6804	9901	12926	11929	10852	7628	6248	5647	5007	3651	3913	3415	4021	7302	10462	15365	18700	22842	25259	23434	26335	24286	23110	22282	17282	16375	10510	11533	8847	7719	6914	9103	9263	10513	12398	16653	27109	32726	42082	47749	53744	56633	59153	58113	58340	58121	59861	58278	61351	61179	61114	60696	61645	63587	64871	65332	64102	64555	64045	64370	64719	65123	65254	65457	65338	65361	65045	65258	65149	65263	65089	65386	65336	65263	65300	65151	65220	64555	64484	64643	64305	63962	61917	59344	56321	53752	50943	45690	35279	26784	21809	16870	16557	16057	21817	22333	22591	23506	26142	25414	24258	20035	18523	19081	22048	24119	18991	15525	14088	11522	10219	9395	9528	8667	9742	7253	8206	9082	8754	9865	7941	7447	7956	10220	8912	11749	12342	13721	12525	15451	20418	23619	29678	30641	33395	36018	44426	48947	56005	59340	63537	64099	64103	64237	64137	63351	63274	62328	63470	63328	62603	62758
53371	52483	54350	57426	59146	58851	59275	59362	60632	61230	59596	57237	56834	54359	54794	58641	59233	58796	59889	56913	53357	47889	42036	40505	36694	35064	29784	24038	18040	10327	10142	10016	9604	8641	7926	6737	8227	10601	11041	11536	7981	7822	7070	6201	3948	4133	3021	3561	5572	8171	11352	18295	20423	23792	20688	26582	25881	26769	23082	21047	21595	16365	12170	7525	7988	6912	6741	8237	9846	12293	12461	17232	24515	32735	38637	48554	55358	56929	59276	59312	60729	59305	60028	61217	60701	60909	61002	59747	62353	63447	64704	64963	65203	64083	64704	64307	64634	65230	65402	65446	65375	65253	65097	65247	65232	65104	65429	65353	65445	65427	65483	65353	65044	65110	64449	64296	64540	63679	63079	60824	57338	55683	49744	45875	36572	22948	19031	15408	13208	17367	20484	24092	27735	23426	25205	24178	21249	19324	17685	20746	23215	25710	20819	15860	13692	10614	10388	11174	10952	9441	8099	9632	9009	9473	9347	8072	7799	6870	7608	8819	8859	10379	8256	11164	11808	15312	19928	24592	27266	29226	33740	40362	41742	47336	53782	59872	63456	63611	64464	64074	64037	64097	63550	63641	63210	63454	63268	62183
54009	52971	56780	57538	58916	59267	61333	62438	62401	61508	61097	58188	57840	58673	58116	59306	60684	60322	60006	58710	54699	46140	43428	38970	34651	29479	30413	21398	14853	8349	11201	11303	10458	10083	8106	13147	11873	12627	13741	11693	10456	7713	6466	5189	4220	4419	4560	6274	4426	9054	11585	15638	22522	25136	26817	25468	25754	26197	26875	23665	19506	15851	11976	8216	7854	5820	5396	9303	11014	12626	13700	20295	27562	34844	44004	48581	55504	57787	60014	60433	56822	59676	60904	60282	60125	60319	61411	60900	61772	63354	65007	65415	64139	63836	64012	63950	64809	65424	65265	65115	65322	65343	65354	65190	65311	65114	65002	65318	65482	65347	65448	65216	65384	64305	63249	64037	64498	64111	62573	59578	53988	51075	47957	39204	31933	21772	17764	15262	14779	18032	25600	27639	29772	24031	24147	23262	20774	18794	19428	21692	21019	22554	20677	17463	13782	12309	13296	10623	10380	9100	9791	8635	9047	9230	9667	10907	7463	6627	6824	8994	8704	11561	11576	11056	11622	12771	17077	23773	26936	32767	32652	36581	42237	45739	54620	60270	62666	64393	64466	63772	64030	63671	63226	63778	63468	62863	62981	62692
