3980	4305	2581	3397	2856	3880	5439	4786	3156	3546	5316	6774	8599	11144	11409	12004	12992	12388	14098	12255	5007	8176	16398	13103	35517	43891	53797	55122	61872	54953	53857	56919	56777	59540	60926	56725	55773	49707	29437	17046	12281	8914	14362	15934	7075	13021	23526	31867	23626	10751	13823	18402	37610	58498	60415	61132	61910	64554	64094	65218	65163	65162	65273	64920	62879	59599	42949	18612	20288	20305	20475	24050	19077	10305	8292	12117	8720	8226	14939	25817	43149	59476	64193	64083	62927	59091	58243	52819	59065	52312	50640	50937	38542	33227	36598	50214	50289	56142	50658	19951	4331	4254	3270	2135	2590	5812	4854	3225	4103	3286	4254	4748	4944	6798	10238	7818	7858
2834	2499	2449	2131	3797	3040	6269	4280	2960	3349	5808	8833	9925	10430	12858	13483	12265	13200	11716	9722	5107	7405	17490	15996	36691	44145	55238	55844	60518	54790	57048	56042	58726	59701	61415	55533	56157	47860	29899	17217	11194	15646	16748	14999	7535	12136	22293	29612	24953	12656	14739	23147	38045	58040	59469	62159	62189	64571	63309	65198	64973	65255	65275	64380	63157	58319	41425	18140	18251	25652	24717	24529	18085	9391	9778	9648	9370	10772	13496	28743	45583	61224	64676	63771	63743	61116	59597	53015	59968	50881	52436	51035	42278	35097	37219	50272	50370	56802	50251	23377	4072	3307	2777	1959	1774	3134	2541	2364	1733	4631	5653	4071	6560	9118	7407	8578	6937
3066	2230	2009	2061	3507	2516	3788	4915	3997	4391	6931	8274	10875	11623	10855	12403	11934	11355	11706	9226	4469	6487	13213	17515	36262	46440	53968	54418	60676	53875	55455	53739	57840	59154	60236	54955	55298	46063	28659	16319	10066	13494	15481	14609	7373	13737	24031	25849	22819	10784	14771	26031	43636	58921	60226	61087	61288	65307	63677	65361	65354	65152	64721	63784	63013	59181	40112	17538	20849	24486	23678	28877	20539	10689	8404	10645	7110	9162	15962	32587	44034	61779	64839	64806	63185	60015	56856	51072	60751	53653	51099	48574	37630	29655	37339	54335	51895	58037	48160	22456	5698	5248	3370	2604	2199	3675	4814	4832	4390	6722	5113	4495	3681	7403	7438	8591	7577
1759	1713	2161	2847	3016	3253	3399	4829	2770	5903	5560	8943	10741	10310	11142	9976	12089	11376	10266	9357	4634	5529	16775	18731	40998	47534	56101	54413	62904	53041	56012	55021	58115	58739	62226	52643	55503	46092	28220	15992	12939	15753	16249	15036	7938	14628	25463	27597	21689	12438	14661	25418	42095	60989	60488	60354	60429	64582	64194	65216	65090	65095	64866	64371	63596	62470	45765	25559	20121	29082	21169	28862	20284	9717	8823	11122	10206	12393	18751	31742	46318	61556	64469	63844	63171	60044	56393	51530	58913	51972	48802	48135	39068	29553	36880	56332	56571	58203	50146	24675	6870	4219	4426	2026	3525	2017	2397	3624	5190	4606	4649	3133	3063	5478	6811	7885	7111
2176	1414	3632	2217	2748	2594	2922	2566	3041	3774	6356	8465	9515	9436	11434	10509	12057	10629	9115	9108	4800	6707	17334	21642	39625	48225	56635	54587	62746	55590	55938	56509	57572	60850	61437	52215	54497	50953	28741	18818	13212	17636	18234	18229	9390	14317	23942	26921	22085	11540	13528	24209	41715	59468	59779	60835	62046	64913	64416	64990	65211	64941	64921	64748	62314	61276	49655	30289	22150	28010	20676	27468	18745	8524	8318	13568	9863	12072	20944	27680	43271	60567	64661	63671	63155	60898	56272	50560	59166	53757	47922	49733	40507	31979	34961	53825	59433	58026	53856	25797	8961	5973	4316	3606	3289	3171	2986	2571	3760	6025	4230	3861	2829	6576	6566	7966	6910
1203	1764	2484	2811	1907	1297	1952	2210	2407	3870	4870	4491	9015	9154	9723	9258	10658	11466	9295	8119	4618	8290	15731	20079	42039	47866	53197	57057	61185	55982	54898	55038	57955	60008	61199	54369	54332	45515	30827	16401	11357	14825	18348	20690	7770	15956	23656	24317	22416	12522	12468	25018	41512	58725	60260	61979	61676	64660	63774	65443	64972	64905	64947	64257	63446	61031	46096	26586	21757	28317	15785	27051	18245	7835	10683	14464	9645	11629	15358	28740	45526	61264	63931	64004	63042	62013	57239	49218	58275	53036	46899	49117	32686	34424	34757	51849	60133	59771	47634	27448	10263	7178	3189	2869	3577	4277	2569	4906	3973	6336	4801	3405	3774	6080	6455	7406	7845
2993	1709	2427	2257	2320	1915	2328	2786	2862	3979	5294	6351	7869	9303	9056	8919	11806	10571	8229	6080	5459	7306	16037	21740	41688	47487	57214	57497	61206	54031	55006	55242	56189	59594	61260	54630	53217	47675	26283	16681	13175	14743	20878	19803	9525	13378	19711	26181	22656	8525	14343	23066	44647	57997	60567	60889	61008	64998	63328	65338	64921	64777	64842	64652	62443	60596	41480	25329	20731	27861	21616	24266	18368	7964	9870	15946	11942	13606	18678	28063	45736	61216	64497	63117	63031	60784	55587	50405	57766	54497	44878	49047	35607	31805	31951	51146	59374	58355	50192	30076	8801	7571	2963	3266	3496	3615	3268	3208	2998	7964	3336	2629	4947	5252	7018	8425	6618
3850	1614	2366	2070	2247	1862	2251	3196	3757	3596	4610	6200	7832	7669	6956	7128	9662	9011	9432	5623	5112	5779	14297	18659	40639	49586	56274	55653	62380	53039	56586	56004	58693	58870	61265	51576	52436	42700	25425	15484	9165	15994	20147	14007	10901	12765	22311	23995	20540	12417	14269	22250	41296	58379	60873	61789	61506	64863	63960	65331	64983	65102	64591	64791	63450	59722	45734	22675	19013	21805	24151	24779	20278	10152	12076	14506	15513	13613	15750	32479	45902	60213	64599	63095	64181	59387	57147	47827	56169	52498	46883	48368	32356	32368	26613	48423	59058	58357	47715	26647	9938	7347	3717	4894	4440	4473	3586	4462	4691	4401	3315	2154	3834	7239	5178	6539	6246
2721	2349	2045	1854	2416	2655	3174	2793	4517	4321	6085	5765	6835	7146	7056	6855	9123	9469	9372	7167	4527	6006	14836	19278	41818	46937	55106	56111	61058	56082	55638	55755	58642	58441	60752	50657	51614	42551	26095	14595	10320	16036	23947	18224	8847	14796	21266	23878	18999	10829	13909	21693	40756	59463	61372	61284	62806	64509	63084	64992	65139	64741	64927	64412	62777	59745	43116	20103	17854	24982	16406	19578	16540	8236	12028	16424	14739	12186	17161	30192	45844	60451	63995	63597	62793	57231	53828	46298	53790	50838	46628	47723	32259	32167	26939	46127	56408	59506	47569	23620	7192	8804	4486	5297	5555	3890	4072	7268	4152	4697	4098	2884	3729	4661	4629	4871	6028
2201	1618	1772	1869	1783	1390	2660	3809	2280	4016	4747	7543	7918	5740	8076	7793	10599	7424	7413	5572	5016	6950	13685	20861	41680	49758	54624	56414	61654	54589	55397	54406	57088	59737	62293	50575	49803	45735	27095	14311	10305	15540	21336	19671	8825	10909	22820	22749	19759	9365	12892	22462	39862	57588	59683	62744	61276	64928	63833	64712	64874	64806	64814	64369	61345	60554	41119	19987	16655	21381	12113	20499	19174	8630	12718	15390	13159	15512	20049	28758	47499	60659	64463	63074	61879	57070	54240	47687	56276	49168	42886	46503	34748	34131	25096	43536	52548	55350	49854	17052	6165	6273	3358	3567	2623	4122	3383	5518	5958	7740	2889	2697	2605	3613	4930	4611	5581
4183	3586	3309	3226	2564	2223	3634	3044	2741	4036	5092	5329	8304	7385	7519	6649	10178	8794	8331	6620	4726	6154	13112	19801	39816	49624	54201	57238	60206	55020	55111	56451	59328	60240	59386	50761	51659	47781	23850	17096	13197	19659	19216	18636	10864	10859	22176	23939	19021	11146	12374	21617	41760	57380	60868	61665	62175	64967	63731	65222	65191	65277	65122	64331	62005	61184	41787	18583	14317	20973	12781	20118	17734	9427	13102	17485	15791	17412	20166	32424	49213	61438	64110	64146	62843	59152	54586	48592	55555	47866	49367	47645	34017	31780	26914	40480	50075	56250	46500	15311	4648	7631	3766	2248	3406	4557	3261	5262	6671	7166	4487	2269	2324	3366	2975	4624	4833
3131	4475	3032	2148	1825	2322	2427	3261	2731	3612	5764	5450	5921	7559	7944	5775	8328	6606	7224	4328	3976	6161	13510	18050	38537	49716	55839	54760	61660	56073	52875	57271	59150	60391	61121	53021	51308	46145	29742	24589	12238	18608	24340	17357	10868	13271	16694	20570	19244	10983	15625	24442	41312	59001	60060	62186	62309	65013	64495	65120	65043	65196	64193	64140	61119	60353	39007	18096	13006	19096	12785	18242	15331	8944	13343	18159	12580	16991	21740	32911	47489	61079	64544	64375	63865	59821	53301	46973	56933	48465	49475	45775	36426	27584	23802	45458	52389	56568	46443	16265	4879	5468	3465	4099	4117	5599	4364	5905	5530	5663	3053	2584	2837	4537	4082	4757	5988
4532	6105	3410	2765	2819	2893	3082	4850	3413	4399	5560	5305	5866	5803	6562	5080	8177	6900	5864	4131	2874	4967	12928	16295	35488	48380	53982	54251	59672	54416	54854	54795	57448	59442	59622	53053	50979	47976	31476	23781	16529	18586	22878	20323	8727	11370	18519	20837	17226	8526	14221	23994	41033	58003	61560	61770	61723	64540	62691	64479	64959	65006	64737	64560	59851	59399	36327	15296	12776	15325	14698	19670	14722	13451	16696	20548	16465	18332	16394	29361	45549	60164	64335	63679	61853	58546	56535	46025	57264	50988	45512	47955	35880	30020	23555	42221	53756	58382	42206	14456	5979	5685	3749	4255	4282	5490	5239	6172	4904	6992	4145	3011	2272	4459	4043	3944	8121
6544	4894	5390	3599	3207	3525	3201	5503	3004	5320	5319	7176	6044	5760	6584	4084	7670	7678	6763	3233	3212	5116	11344	17058	37763	47333	54828	54038	60244	58349	54030	56312	59861	59531	61822	55648	48941	42738	30064	20841	15252	19650	22283	21667	9354	13074	19989	20430	16293	6583	13501	21176	37106	56891	59883	62391	61108	64857	63754	64618	64887	64527	64934	64396	61024	58906	41563	17525	13233	16298	15675	20324	17349	12120	14530	22031	16814	16650	19983	31268	48838	60130	64288	64423	63457	59691	54007	47947	58250	52243	46359	47622	33574	35717	24673	38208	47378	54136	45084	16845	6100	5323	3545	3838	4278	4840	5585	5877	6743	4907	3215	2369	1795	3247	2884	4716	6075
3556	5444	4695	4465	4372	3843	3919	4191	3258	4332	7196	4928	6046	7091	5431	4529	6157	6495	4083	3210	3447	5243	14926	14895	35839	49462	53486	55837	61039	58885	56188	56073	59257	59834	62207	51704	50106	40650	28362	18277	14676	21492	19766	23436	10552	13486	18632	18302	17105	8012	13828	22227	35597	58376	61588	63061	62766	64791	63544	65107	64833	64983	64842	64496	60697	59592	39306	20108	11840	16013	14331	19134	17374	14199	17754	23070	18831	16776	16177	32772	46822	59143	64505	64631	62552	58956	54184	49467	56507	50416	42772	44816	33147	32914	28204	44641	42359	54444	47185	19605	4387	7259	3221	3349	3469	5507	4218	6044	5823	3596	2431	1963	1905	3189	3599	4486	5928
2031	3634	4187	3063	3934	3038	3881	2317	3507	3980	4963	6655	7702	5539	6459	5170	5073	5616	4562	3813	3806	4131	15059	13416	34758	46528	53164	56156	60808	58448	54757	56827	58048	57956	59765	49166	50953	40287	26906	16767	16953	23472	18689	20228	12753	12082	17299	16110	17787	9217	15810	23673	35526	56569	59711	61915	62505	65420	62773	64961	65041	63784	64578	64260	59465	56774	27423	14596	14201	14531	10845	14932	14413	13028	14412	24735	16636	14482	15893	30299	45953	58884	64360	64004	62876	59848	51973	43673	54965	43213	42874	41261	36168	25264	25020	42694	43019	54209	45460	16908	3967	6350	3637	2956	3325	5457	5005	5480	4493	4436	2119	1652	1951	2648	3191	4766	4473
4321	4845	5015	4154	4615	3634	3566	4189	3341	5600	4608	5884	6683	6234	6205	4588	7809	6587	5057	3297	2597	4649	13043	14257	33787	47109	54058	54829	60322	59070	55967	59045	59199	62077	57510	45601	51601	42463	27438	17891	23892	21048	21641	20850	11626	15018	21341	21086	15570	8075	16745	23152	37941	56764	60735	62958	62275	65334	63751	64786	64459	64652	64516	62785	57496	56438	27096	14748	13152	13863	10279	19088	16254	15383	17564	21501	15417	15180	19124	33517	47251	59307	64084	63410	61818	58268	50872	41883	53551	43522	40821	41305	37548	26274	23402	39566	47531	56622	40927	11279	4279	3099	3697	3241	3611	3958	5725	6326	3719	3737	2985	1380	2085	4632	3938	4526	5409
4581	5639	5636	4355	4825	3511	3590	3850	4162	4246	6500	6877	5596	7886	5963	6155	7298	5676	4070	4228	3428	4684	13424	11443	32016	47942	53421	56570	60675	59333	56351	57361	59708	62564	57589	50762	53573	52939	32177	21791	24317	22073	24543	17809	10522	13380	20568	20511	16306	10015	17436	23238	39296	56716	62217	62107	62264	65066	62632	64891	64646	64769	65222	59769	57488	58044	30662	13493	14067	10419	9387	18156	14342	13356	19182	21347	18347	20516	22240	35571	52397	61723	64795	64015	61948	57314	46728	46572	57119	46140	40165	43196	40321	24272	22510	38631	46455	53753	42098	16973	4191	4423	2697	3247	4358	4755	4861	5069	4360	4347	2704	2172	2559	3187	3774	5214	5776
3633	7761	8300	4502	4285	4282	4371	3836	3016	4153	4852	6265	5789	6423	6357	5608	5358	5134	3793	3064	3602	3609	10003	13139	27887	45934	50863	52836	58812	58342	51313	56170	60470	62622	58231	49477	49742	47043	31785	23368	16823	20279	26923	16445	10251	9841	20124	18414	15693	11927	17296	23957	33938	56374	60696	62628	62975	64942	63815	64955	64526	63972	64939	61087	55260	55763	31339	14239	12451	9619	6911	15698	10222	11160	14505	21451	17217	17692	20561	35067	49693	60476	64818	64544	63340	57683	50927	47145	59174	49730	42528	44157	36606	26546	24878	39352	50022	54927	49151	19930	6329	4634	3886	3286	3728	4910	4053	4743	5534	5018	3220	2047	2822	4309	3656	5309	7154
3606	5799	10217	4630	3871	4772	5200	4647	5404	4799	5423	5543	6160	6240	5814	5275	6767	4642	3581	3957	3852	3036	11877	9458	24373	40791	49261	52159	57973	57671	52111	54614	57239	61343	58449	50733	46453	41757	33465	20528	12854	24770	24472	17749	12471	11818	17446	19185	15574	10028	16846	24590	30515	57641	60343	62560	62858	64827	63084	64312	64108	64982	64286	62348	54425	54609	31405	13666	15600	14420	7381	13591	9728	9752	13478	19172	17733	17576	18834	32846	49806	61806	64797	63784	64095	61104	50769	48174	58392	50720	45241	41404	36616	27882	21437	39057	46974	53974	43509	20883	4579	3220	3304	2275	3503	4295	3514	4626	3980	4513	3970	1940	2952	4774	3980	6751	5327
2940	3771	5229	5167	4889	3833	4288	5059	5683	6031	5238	5315	5909	6264	6898	5289	6004	5597	4023	3101	2603	3303	11199	8250	23328	37976	45257	48714	58999	58432	53486	56972	58205	61707	58459	49428	46827	38328	31387	18985	16910	29833	27023	20081	13851	15027	19552	17369	16853	9092	15511	23860	38995	57295	60801	60430	62417	65275	63103	64978	64670	64701	64739	62730	56070	51484	26764	13071	14175	12174	10893	15746	12868	10019	14429	22960	15393	16970	17564	32856	51359	61051	65273	64658	64401	60680	54735	47424	55669	48179	46531	44999	33934	26796	19220	33956	48649	52101	41458	21345	5608	6974	4179	3632	4589	5900	4078	5553	4809	4039	3397	1858	4466	4433	4826	5742	7602
4174	3915	4886	4603	3843	4668	5092	3815	5698	5729	6016	6172	6087	4311	6808	5339	5941	4147	3331	3683	3832	2240	11724	7893	22158	35925	41727	48600	56288	57530	52013	56404	58498	60559	56462	43284	43049	37963	29183	19795	20445	29886	31496	23790	14744	17448	23195	20306	13184	10715	20429	23614	40313	59386	59626	61726	62885	64054	63428	64945	64706	63946	63843	62366	52618	45939	25339	12345	12052	11435	11415	13224	10541	8386	16292	18663	15586	12762	19798	36033	50086	62306	65078	64486	62876	60605	51925	46219	55625	48548	42857	40866	37210	27202	17477	32468	45551	53678	41655	19573	4819	5048	4644	3193	4261	5555	4340	6158	6098	3175	3336	2910	4617	6209	3456	5726	6832
3509	5960	4862	6463	5226	6237	4620	5399	3432	5679	7457	5896	5941	6925	5457	6820	4208	5632	3716	3770	3941	2988	10077	9954	22624	30431	42857	49473	58090	59075	48902	57775	59698	61236	56976	43033	46766	41940	25842	17966	22362	20944	29938	22461	12960	20496	23067	17196	15340	9546	19437	27575	37430	57412	60149	61343	60663	64786	62842	64819	63694	64621	63955	61860	52194	44339	23414	11627	16685	11928	8180	12822	11208	7143	12890	17757	15648	13675	18750	35596	55403	60463	64833	63957	62579	59455	52466	43798	53954	46949	41929	43196	32649	20693	16590	33926	40929	50817	41719	19067	4175	5449	4503	3542	4822	4582	4499	5918	4821	3922	2613	3243	4239	5474	3697	5041	5470
6817	6187	6413	7278	6216	5756	5897	5716	4386	4204	6711	7102	7309	5832	6913	6023	6885	5381	3893	2707	2618	2437	8030	7953	24726	34366	43408	50833	55534	57607	49751	58077	59880	61845	59790	47622	51303	40255	27285	15629	24242	20649	27365	24559	12954	17276	20996	13587	14311	8456	18522	27162	40143	56785	59353	61441	61860	64468	62585	64297	64382	63921	64513	61640	53191	48131	18065	13468	19456	10754	4239	11422	8809	9025	10382	18750	13692	11784	13087	32664	50224	59409	64841	64772	63843	62407	52292	46722	55475	49882	41952	40286	30989	18763	14476	31445	44547	52878	39157	16631	5229	5134	4114	2127	3710	3394	4362	5274	4032	4458	4167	2385	5454	5498	4524	5463	3214
3254	5001	4912	6551	6940	5291	4785	5105	3226	4990	4386	6308	6335	6881	7425	4741	6584	5113	3954	2608	3185	2773	9982	8357	23480	36759	44376	45070	53647	57950	45223	51054	56687	62896	59850	49387	49878	42425	29511	15694	19114	23940	32337	21565	12788	18541	20254	16146	14503	7020	16623	25305	37149	55922	60181	61719	60540	64044	61779	64626	64210	64300	63311	62112	51607	48319	20867	11237	16629	10507	3907	10665	9132	5736	11901	14627	10114	10441	14583	30890	45845	59004	64906	63839	63143	59593	52327	45331	54152	46394	39565	37091	29677	19113	13382	26753	45353	48294	38454	14692	5037	4849	4186	2347	4041	4093	3850	4531	4177	5471	2713	2665	3316	4749	4633	4522	5242
2932	3389	6138	6760	7159	5484	5280	3766	5188	3852	4577	4834	4574	6549	6215	5219	7491	4567	2794	3139	2687	2439	8176	7547	20088	33552	43943	41661	48608	56713	43105	53049	54024	62102	58400	49025	49575	42306	30822	16648	21203	23611	26648	24399	14725	14889	19624	18650	14357	7890	15922	23504	37464	56597	60106	60751	60392	64432	61197	63022	64097	63136	63372	59895	52622	47268	18294	13591	18229	10688	3281	9629	6768	8149	11437	14693	13911	9986	13617	23183	45818	58974	63757	63448	64043	61248	54020	46358	54055	43767	40533	33812	28437	15169	16336	31435	43178	48261	36783	18650	3969	4016	3758	3274	2927	3210	4488	4336	5677	4456	3666	2122	2430	3456	4671	5006	6225
2732	3432	5120	7403	6232	6211	4264	5350	3227	3196	4886	5073	4381	5168	6279	5266	6852	4242	3193	2889	3280	1748	9537	8731	20558	32002	38869	43253	52370	49160	42403	51550	54249	59115	57469	46191	45236	36130	29627	13695	17974	23459	23819	21791	16034	17395	19929	16710	11505	6672	18093	28786	32883	55195	56779	61349	59557	63538	60097	63823	62826	63518	63553	56700	49003	45311	16030	12930	13173	7162	4964	11572	8940	10804	13380	15696	12772	10087	8799	29123	45352	59158	64639	63382	61616	60716	51737	45388	56155	45286	39596	32076	27782	16902	10111	30423	39137	44715	36056	16908	5031	5022	5304	3208	5296	5349	5590	6147	5581	4573	3707	1836	4233	5031	3758	6194	6051
2795	4383	4986	6059	6393	5332	3815	3873	2842	2776	3272	3230	3089	3881	3815	4706	5178	5530	2361	2222	2018	1801	8023	9112	17625	27295	38358	35256	49965	46016	34171	47384	51625	55673	52975	36357	44869	34463	24050	14342	16025	26036	27434	24284	14430	14043	18543	16224	9964	7201	14635	25320	29799	53621	57050	59251	59994	63260	56898	62376	58820	60264	60505	51889	40130	34003	10337	9153	10623	5934	5217	11636	6847	8038	11411	14196	8993	7700	11296	27703	47205	56341	64644	63724	62555	56778	45778	37215	46647	37989	35085	33204	23450	12262	8448	25553	41284	42570	32540	15692	5873	4349	4128	3667	5335	6000	6230	6329	5302	5373	3326	2967	3530	6018	4023	6187	6211
